company_name,symbol
Punjab & Sind Bank,PSBEQ
CSB Bank Ltd.,CSBBANKEQ
Karnataka Bank Ltd.,KTKBANKEQ1
Karnataka Bank Ltd.,KTKBANKEQ
Karur Vysya Bank Ltd.,KARURVYSYAEQ1
Karur Vysya Bank Ltd.,KARURVYSYAEQ
Karur Vysya Bank Ltd.,KARURVYSYAE4
Lakshmi Vilas Bank Ltd.(Amalgmated),LAKSHVILASEQ1
Lakshmi Vilas Bank Ltd.(Amalgmated),LAKSHVILASEQ
South Indian Bank Ltd.,SOUTHBANKEQ1
South Indian Bank Ltd.,SOUTHBANKEQ
South Indian Bank Ltd.,SOUTH-REBE
Axis Bank Ltd.,AXISBANKEQ
IndusInd Bank Ltd.,INDUSINDBKEQ
HDFC Bank Ltd.,HDFCBANKEQ
ICICI Bank Ltd.,ICICIBANKEQ
ICICI Bank Ltd.,ICICIBANKE2
ICICI Bank Ltd.,ICICI0400N3
ICICI Bank Ltd.,ICIBK1107N1
ICICI Bank Ltd.,ICIBK1107N3
ICICI Bank Ltd.,ICIBK1107N4
ICICI Bank Ltd.,ICICIBANKE1
Canara Bank,CANBKEQ
Federal Bank Ltd.,FEDERALBNKEQ
Dhanlaxmi Bank Ltd.,DHANBANKEQ
Jammu & Kashmir Bank Ltd.,J&KBANKEQ1
Jammu & Kashmir Bank Ltd.,J&KBANKEQ
City Union Bank Ltd.,CUBEQ1
City Union Bank Ltd.,CUBEQ
City Union Bank Ltd.,CUBE1
City Union Bank Ltd.,CUBE2
RBL Bank Ltd.,RBLBANKEQ
DCB Bank Ltd.,DCBBANKEQ
Tamilnad Mercantile Bank Ltd.,TMBEQ
YES Bank Ltd.,YESBANKEQ
Capital Small Finance Bank Ltd.,CAPITALSFBEQ
Bandhan Bank Ltd.,BANDHANBNKEQ
ICICI Securities Ltd.,ISECEQ
IFCI Ltd.,IFCIEQ
IFCI Ltd.,IFCIN1
IFCI Ltd.,IFCIN2
IFCI Ltd.,IFCIU2
IFCI Ltd.,IFCIU1
IFCI Ltd.,IFCIN3
IFCI Ltd.,IFCIN7
IFCI Ltd.,IFCIN5
IFCI Ltd.,IFCIN4
IFCI Ltd.,IFCIN6
IFCI Ltd.,IFCIN8
IFCI Ltd.,IFCINC
IFCI Ltd.,IFCIND
IFCI Ltd.,IFCINE
IFCI Ltd.,IFCINF
IFCI Ltd.,IFCING
IFCI Ltd.,IFCINH
IFCI Ltd.,IFCINI
IFCI Ltd.,IFCINJ
IFCI Ltd.,IFCINK
IFCI Ltd.,IFCINL
IFCI Ltd.,IFCINM
IDBI Bank Ltd.,IDBIEQ
IDBI Bank Ltd.,IDBIMFDIVBE
IDBI Bank Ltd.,TAXINIT96BE
IDBI Bank Ltd.,IDBIN9
IDBI Bank Ltd.,IDBIN2
IDBI Bank Ltd.,IDBIN5
IDBI Bank Ltd.,IDBIN8
IDBI Bank Ltd.,IDBINB
IDBI Bank Ltd.,IDBINC
IDBI Bank Ltd.,IDBIND
IDBI Bank Ltd.,IDBIN4
IDBI Bank Ltd.,IDBIN6
IDBI Bank Ltd.,IDBIN7
IDBI Bank Ltd.,IDBIUK
IDBI Bank Ltd.,IDBI0205N2
IDBI Bank Ltd.,IDBINH
IDBI Bank Ltd.,IDBIN1
Indian Railway Finance Corporation Ltd.,IRFCEQ
Indian Railway Finance Corporation Ltd.,IRFCN1
Indian Railway Finance Corporation Ltd.,IRFCN2
Indian Railway Finance Corporation Ltd.,IRFCN3
Indian Railway Finance Corporation Ltd.,IRFCN4
Indian Railway Finance Corporation Ltd.,IRFCN5
Indian Railway Finance Corporation Ltd.,IRFCN6
Indian Railway Finance Corporation Ltd.,IRFCN7
Indian Railway Finance Corporation Ltd.,IRFCN8
Indian Railway Finance Corporation Ltd.,IRFCN9
Indian Railway Finance Corporation Ltd.,IRFCNA
Indian Railway Finance Corporation Ltd.,IRFCNB
Indian Railway Finance Corporation Ltd.,IRFCNC
Indian Railway Finance Corporation Ltd.,IRFCND
Indian Railway Finance Corporation Ltd.,IRFCNE
Indian Railway Finance Corporation Ltd.,IRFCNF
Indian Railway Finance Corporation Ltd.,IRFCNG
Indian Railway Finance Corporation Ltd.,IRFCNH
Indian Railway Finance Corporation Ltd.,IRFCNI
Indian Railway Finance Corporation Ltd.,IRFCNJ
Indian Railway Finance Corporation Ltd.,IRFCNK
Indian Railway Finance Corporation Ltd.,IRFCNL
Indian Railway Finance Corporation Ltd.,IRFCNM
Indian Railway Finance Corporation Ltd.,IRFCNN
Indian Railway Finance Corporation Ltd.,IRFCNO
Gujarat State Financial Corporation,GUJSTATFINBT
REC Ltd.,RECLTDEQ
REC Ltd.,RECLTDNI
REC Ltd.,RECLTDN1
REC Ltd.,RECLTDN2
REC Ltd.,RECLTDN3
REC Ltd.,RECLTDN4
REC Ltd.,RECLTDN5
REC Ltd.,RECLTDN6
REC Ltd.,RECLTDN7
REC Ltd.,RECLTDN8
REC Ltd.,RECLTDN9
REC Ltd.,RECLTDNA
REC Ltd.,RECLTDNB
REC Ltd.,RECLTDNC
REC Ltd.,RECLTDND
REC Ltd.,RECLTDNE
REC Ltd.,RECLTDNF
REC Ltd.,RECLTDNG
REC Ltd.,RECLTDNH
Housing and Urban Development Corporation Ltd.,HUDCOEQ
Housing and Urban Development Corporation Ltd.,HUDCON3
Housing and Urban Development Corporation Ltd.,HUDCON2
Housing and Urban Development Corporation Ltd.,HUDCON4
Housing and Urban Development Corporation Ltd.,HUDCON5
Housing and Urban Development Corporation Ltd.,HUDCON6
Housing and Urban Development Corporation Ltd.,HUDCON7
Housing and Urban Development Corporation Ltd.,HUDCONA
Housing and Urban Development Corporation Ltd.,HUDCONB
Housing and Urban Development Corporation Ltd.,HUDCOND
Housing and Urban Development Corporation Ltd.,HUDCONC
Housing and Urban Development Corporation Ltd.,HUDCONE
Housing and Urban Development Corporation Ltd.,HUDCON8
Housing and Urban Development Corporation Ltd.,HUDCON9
Indian Renewable Energy Development Agency Ltd.,IREDAEQ
Indian Renewable Energy Development Agency Ltd.,IREDAN1
Indian Renewable Energy Development Agency Ltd.,IREDAN2
Indian Renewable Energy Development Agency Ltd.,IREDAN3
Indian Renewable Energy Development Agency Ltd.,IREDAN4
Indian Renewable Energy Development Agency Ltd.,IREDAN5
Indian Renewable Energy Development Agency Ltd.,IREDAN6
Indian Renewable Energy Development Agency Ltd.,IREDAN7
Power Finance Corporation Ltd.,PFCEQ
Power Finance Corporation Ltd.,PFCN4
Power Finance Corporation Ltd.,PFCN5
Power Finance Corporation Ltd.,PFCN2
Power Finance Corporation Ltd.,PFCN7
Power Finance Corporation Ltd.,PFCN6
Power Finance Corporation Ltd.,PFCN8
Power Finance Corporation Ltd.,PFCN1
Power Finance Corporation Ltd.,PFCN3
IDFC Ltd.,IDFCEQ
IDFC Ltd.,IDFCFIRSTBN1
IDFC Ltd.,IDFCFIRSTBN2
IDFC Ltd.,IDFCFIRSTBN3
IDFC Ltd.,IDFCFIRSTBN4
IDFC Ltd.,IDFCFIRSTBN5
IDFC Ltd.,IDFCFIRSTBN6
IDFC Ltd.,IDFCFIRSTBN7
IDFC Ltd.,IDFCFIRSTBN8
IDFC Ltd.,IDFCFIRSTBN9
IDFC Ltd.,IDFCFIRSTBNA
IDFC Ltd.,IDFCFIRSTBNB
IDFC Ltd.,IDFCFIRSTBNC
IDFC Ltd.,IDFCFIRSTBND
IDFC Ltd.,IDFCFIRSTBNE
BOI-Double Square+ Part A,BOID2PLANABE
BOI-Double Square+ Part B,BOID2PLANBBE
Canbonus,CANBONUSBE
Cantriple,CANTRIPLUSBE
Indratna,INDRATNABE
SBI Magnum Express,SBIMAGEX91BE
SBI Magnum Triple,SBIMAGTP91BE
SBI Magnum 90,SBIMAGNM90BE
GIC Big Value Cumulative Scheme,GICBIGCBSBE
Canara Robeco Equity Hybrid Fund,GICBALBT
PNB Premium Plus 91,PNBPRMP91BE
BOB Growth '95,BOBGROW95BT
HDFC Asset Management Company Ltd.,HDFCAMCEQ
Aditya Birla Sun Life AMC Ltd.,ABSLAMCEQ
UTI Asset Management Company Ltd.,UTIAMCEQ
Sundaram Finance Ltd.,SUNDARMFINEQ1
Sundaram Finance Ltd.,SUNDARMFINEQ
Sundaram Finance Holdings Ltd.,SUNDARMHLDEQ
Sundaram Finance Holdings Ltd.,SFHL-REBE
Kotak Mahindra Bank Ltd.,KOTAKBANKEQ
Kotak Mahindra Bank Ltd.,KOTAKMAHN3
Kotak Mahindra Bank Ltd.,KOTAKMAHN2
ICDS Ltd.,ICDSLTDEQ1
ICDS Ltd.,ICDSLTDBE
Gujarat Lease Financing Ltd.,GLFLEQ1
Gujarat Lease Financing Ltd.,GLFLBE
Reliance Capital Ltd.,RELCAPITALBE
Nippon Life India Asset Management Ltd.,NAM-INDIAEQ
Lloyds Finance Ltd.,LLOYDFINN2
Lloyds Finance Ltd.,LLOYDFINEQ1
Lloyds Finance Ltd.,LLOYDFINBE
Cholamandalam Investment & Finance Company Ltd.,CHOLAINVEQ1
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINEQ
Cholamandalam Investment & Finance Company Ltd.,CHOLADBSW1
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN0
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN1
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN2
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN3
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN4
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN5
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN6
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN7
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN8
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINN9
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINNA
Cholamandalam Investment & Finance Company Ltd.,CHOLAFINNB
Sakthi Finance Ltd.,SAKTHIFINEQ
Motor & General Finance Ltd.,MOTOGENFINEQ
Bajaj Finance Ltd.,BAJAUTOFINEQ1
Bajaj Finance Ltd.,BAJFINANCEEQ
Bajaj Finance Ltd.,BAJAUTOFINN1
Bajaj Finance Ltd.,BAJAUTOFINW1
Shiva Texyarn Ltd.,ANAMALFINEQ1
Shiva Texyarn Ltd.,SHIVATEXEQ
Shriram Finance Ltd.,SRTRANSFINEQ1
Shriram Finance Ltd.,SHRIRAMFINEQ
Shriram Finance Ltd.,SRTRANSFINN1
Shriram Finance Ltd.,SRTRANSFINN2
Shriram Finance Ltd.,SRTRANSFINN3
Shriram Finance Ltd.,SRTRANSFINN4
Shriram Finance Ltd.,SRTRANSFINN5
Shriram Finance Ltd.,SRTRANSFINN6
Shriram Finance Ltd.,SRTRANSFINN7
Shriram Finance Ltd.,SRTRANSFINN8
Shriram Finance Ltd.,SRTRANSFINN9
Shriram Finance Ltd.,SRTRANSFINNA
Shriram Finance Ltd.,SRTRANSFINNB
Shriram Finance Ltd.,SRTRANSFINNC
Shriram Finance Ltd.,SRTRANSFINND
Shriram Finance Ltd.,SRTRANSFINNE
Shriram Finance Ltd.,SRTRANSFINNF
Shriram Finance Ltd.,SRTRANSFINNG
Shriram Finance Ltd.,SRTRANSFINNH
Shriram Finance Ltd.,SRTRANSFINNI
Shriram Finance Ltd.,SRTRANSFINNJ
Shriram Finance Ltd.,SRTRANSFINNK
Shriram Finance Ltd.,SRTRANSFINNN
Shriram Finance Ltd.,SRTRANSFINNL
Shriram Finance Ltd.,SRTRANSFINNM
Shriram Finance Ltd.,SRTRANSFINNQ
Shriram Finance Ltd.,SRTRANSFINNO
Shriram Finance Ltd.,SRTRANSFINNP
Shriram Finance Ltd.,SRTRANSFINNR
Shriram Finance Ltd.,SRTRANSFINNS
Shriram Finance Ltd.,SRTRANSFINNT
Shriram Finance Ltd.,SRTRANSFINNU
Shriram Finance Ltd.,SRTRANSFINNV
Shriram Finance Ltd.,SRTRANSFINNW
Shriram Finance Ltd.,SRTRANSFINNX
Shriram Finance Ltd.,SRTRANSFINNY
Shriram Finance Ltd.,SRTRANSFINNZ
Shriram Finance Ltd.,SRTRANSFINY1
Shriram Finance Ltd.,SRTRANSFINY2
Shriram Finance Ltd.,SRTRANSFINY3
Shriram Finance Ltd.,SRTRANSFINY4
Shriram Finance Ltd.,SRTRANSFINY5
Shriram Finance Ltd.,SRTRANSFINY6
Shriram Finance Ltd.,SRTRANSFINY7
Shriram Finance Ltd.,SRTRANSFINY8
Shriram Finance Ltd.,SRTRANSFINY9
Shriram Finance Ltd.,SRTRANSFINYA
Shriram Finance Ltd.,SRTRANSFINYB
Shriram Finance Ltd.,SRTRANSFINYC
Shriram Finance Ltd.,SRTRANSFINYD
Shriram Finance Ltd.,SRTRANSFINYG
Shriram Finance Ltd.,SHRIRAMFINYH
Shriram Finance Ltd.,SHRIRAMFINYI
Shriram Finance Ltd.,SRTRANSFINYJ
Shriram Finance Ltd.,SHRIRAMFINYK
Shriram Finance Ltd.,SHRIRAMFINYL
Shriram Finance Ltd.,SRTRANSFINYM
Shriram Finance Ltd.,SHRIRAMFINYN
Shriram Finance Ltd.,SHRIRAMFINYO
Shriram Finance Ltd.,SHRIRAMFINYP
Shriram Finance Ltd.,SRTRANSFINYQ
Shriram Finance Ltd.,SHRIRAMFINYR
Shriram Finance Ltd.,SHRIRAMFINYS
Shriram Finance Ltd.,SRTRANSFINYT
Shriram Finance Ltd.,SHRIRAMFINYU
Shriram Finance Ltd.,SHRIRAMFINYV
Shriram Finance Ltd.,SHRIRAMFINYW
Shriram Finance Ltd.,SRTRANSFINYX
Shriram Finance Ltd.,SHRIRAMFINYY
Shriram Finance Ltd.,SHRIRAMFINYZ
Shriram Finance Ltd.,SRTRANSFINZ1
Shriram Finance Ltd.,SHRIRAMFINZ2
Shriram Finance Ltd.,SHRIRAMFINZ3
Shriram Finance Ltd.,SHRIRAMFINZ4
Shriram Finance Ltd.,SHRIRAMFINZ5
Shriram Finance Ltd.,SRTRANSFINZ6
Shriram Finance Ltd.,SHRIRAMFINZ7
Shriram Finance Ltd.,SHRIRAMFINZ8
Shriram Finance Ltd.,SHRIRAMFINZ9
Shriram Finance Ltd.,SHRIRAMFINZA
Shriram Finance Ltd.,SHRIRAMFINZB
Shriram Finance Ltd.,SHRIRAMFINZC
Shriram Finance Ltd.,SHRIRAMFINZD
Shriram Finance Ltd.,SHRIRAMFINZE
Shriram Finance Ltd.,SHRIRAMFINZF
Shriram Finance Ltd.,SHRIRAMFINZG
Shriram Finance Ltd.,SHRIRAMFINZH
Shriram Finance Ltd.,SHRIRAMFINZI
Shriram Finance Ltd.,SHRIRAMFINZJ
Shriram Finance Ltd.,SHRIRAMFINZK
Shriram Finance Ltd.,SRTRANS-REBE
Autoriders Finance Ltd.,AUTORIDFINEQ1
Autoriders Finance Ltd.,AUTORIDFINEQ
TCI Finance Ltd.,TCIFINANCEBE
HB Stockholdings Ltd.,HBSTOCKEQ1
HB Stockholdings Ltd.,HBSLBE
LKP Finance Ltd.,LKPMERFINBE
Maha Rashtra Apex Corporation Ltd.,MAHAPEXLTDBE
V B Desai Financial Services Ltd.,VBDESAIFINBE
India Lease Development Ltd.,INDIALEASEBE
VLS Finance Ltd.,VLSFINANCEEQ1
VLS Finance Ltd.,VLSFINANCEEQ
Sat Industries Ltd.,SATINDLTDEQ
Som Datt Finance Corporation Ltd.,SOMDUTTFINBE
Times Guaranty Ltd.,TIMESGUARNEQ1
Times Guaranty Ltd.,TIMESGTYEQ
DCM Financial Services Ltd.,DCMFINSERVEQ1
DCM Financial Services Ltd.,DCMFINSERVBE
Hybrid Financial Services Ltd.,MAFATLAFINEQ1
Hybrid Financial Services Ltd.,HYBRIDFINBE
Shriram City Union Finance Ltd.,SHRIRAMCITEQ
Shriram City Union Finance Ltd.,SHRIRAMCITN1
Shriram City Union Finance Ltd.,SHRIRAMCITN2
Shriram City Union Finance Ltd.,SHRIRAMCITN3
Shriram City Union Finance Ltd.,SHRIRAMCITN4
Shriram City Union Finance Ltd.,SHRIRAMCITN5
Shriram City Union Finance Ltd.,SHRIRAMCITN6
Shriram City Union Finance Ltd.,SHRIRAMCITN7
Shriram City Union Finance Ltd.,SHRIRAMCITN8
Shriram City Union Finance Ltd.,SHRIRAMCITN9
Shriram City Union Finance Ltd.,SHRIRAMCITNA
Shriram City Union Finance Ltd.,SHRIRAMCITNB
Shriram City Union Finance Ltd.,SHRIRAMCITNC
Shriram City Union Finance Ltd.,SHRIRAMCITND
Shriram City Union Finance Ltd.,SHRIRAMCITNE
Shriram City Union Finance Ltd.,SHRIRAMCITNF
Shriram City Union Finance Ltd.,SHRIRAMCITNG
Shriram City Union Finance Ltd.,SHRIRAMCITNH
Capital Trust Ltd.,CAPTRUSTBE
Wisec Global Ltd.,WESTINDSECBE
Invigorated Business Consulting Ltd.,ESCORTSFINEQ1
Invigorated Business Consulting Ltd.,ESCORTSFINEQ
Baid Finserv Ltd.,BAIDFINBE
Shardul Securities Ltd.,SHRIYAMSECEQ1
Shardul Securities Ltd.,SHRIYAMSECEQ
Ushdev International Ltd.,USHDEVINTBE
Dion Global Solutions Ltd.,FORTISFINEQ1
Dion Global Solutions Ltd.,FORTISFINEQ
The Investment Trust of India Ltd.,THEINVESTEQ
Optiemus Infracom Ltd.,OPTIEMUSBE
Vipul Ltd.,VIPULLTDBE
KJMC Financial Services Ltd.,KJMCFINBE
Popees Cares Ltd.,SSLFINANCEEQ
U Y Fincorp Ltd.,UYFINCORPEQ
CSL Finance Ltd.,CSLFINANCEEQ
Vikas Ecotech Ltd.,VIKASECOEQ
Vikas Ecotech Ltd.,VECOPPE1
Vikas Ecotech Ltd.,VECO-REBE
Vikas Ecotech Ltd.,VECO-RE1BE
ICSA-India Ltd.,ICSABZ
Arman Financial Services Ltd.,ARMANFINEQ
Manappuram Finance Ltd.,MANAPPURAMEQ
Manappuram Finance Ltd.,MANAPPURAMN1
Manappuram Finance Ltd.,MANAPPURAMN2
Manappuram Finance Ltd.,MANAPPURAMN3
Manappuram Finance Ltd.,MANAPPURAMN4
Manappuram Finance Ltd.,MANAPPURAMN5
Manappuram Finance Ltd.,MANAPPURAMN6
Manappuram Finance Ltd.,MANAPPURAMN7
Manappuram Finance Ltd.,MANAPPURAMN8
Manappuram Finance Ltd.,MANAPPURAMN9
Manappuram Finance Ltd.,MANAPPURAMNA
Manappuram Finance Ltd.,MANAPPURAMNB
Manappuram Finance Ltd.,MANAPPURAMNC
Manappuram Finance Ltd.,MANAPPURAMND
Manappuram Finance Ltd.,MANAPPURAMNE
Manappuram Finance Ltd.,MANAPPURAMNF
Manappuram Finance Ltd.,MANAPPURAMNG
Manappuram Finance Ltd.,MANAPPURAMNH
Manappuram Finance Ltd.,MANAPPURAMNI
Manappuram Finance Ltd.,MANAPPURAMNJ
Manappuram Finance Ltd.,MANAPPURAMNK
Manappuram Finance Ltd.,MANAPPURAMNL
Manappuram Finance Ltd.,MANAPPURAMNM
WinPro Industries Ltd.,WINPROEQ
Viji Finance Ltd.,VIJIFINEQ
Viji Finance Ltd.,VIJIFI-REBE
Paisalo Digital Ltd.,PAISALOEQ
Satin Creditcare Network Ltd.,SATINEQ
Satin Creditcare Network Ltd.,SATINPP1E1
Satin Creditcare Network Ltd.,SATIN-REBE
Best Agrolife Ltd.,BESTAGROEQ
NBI Industrial Finance Company Ltd.,NBIFINEQ
Lancor Holdings Ltd.,LANCORHOLEQ
Media Matrix Worldwide Ltd.,MMWLEQ
Utique Enterprises Ltd.,APPLEINDEQ1
Utique Enterprises Ltd.,APPLEINDBE
Aravali Securities & Finance Ltd.,ARAVALISECBE
Weizmann Ltd.,WEIZMANINDEQ1
Weizmann Ltd.,WEIZMANINDEQ
Pressman Advertising Ltd.,PRESSMANEQ1
Pressman Advertising Ltd.,PRESSMNBE
Pressman Advertising Ltd.,PRESSMANN1
Ausom Enterprise Ltd.,AUSOMENTEQ
Mangal Credit And Fincorp Ltd.,MANCREDITEQ
Sandesh Ltd.,SANDESHEQ1
Sandesh Ltd.,SANDESHEQ
Veerhealth Care Ltd.,NIYATILEASBE
Housing Development Finance Corporation Ltd.,HDFCEQ
Housing Development Finance Corporation Ltd.,HDFCW1
Housing Development Finance Corporation Ltd.,HDFCW2
Housing Development Finance Corporation Ltd.,HDFCBANKW3
Housing Development Finance Corporation Ltd.,958520
Housing Development Finance Corporation Ltd.,958376
Can Fin Homes Ltd.,CANFINHOMEEQ1
Can Fin Homes Ltd.,CANFINHOMEEQ
SBI Home Finance Ltd.,SBIHOMEFINEQ1
SBI Home Finance Ltd.,SBIHOMEFINBE
LIC Housing Finance Ltd.,LICHSGFINT0
LIC Housing Finance Ltd.,LICHSGFINEQ
Ganesh Housing Corporation Ltd.,GANESHHOUCEQ
Naga Dhunseri Group Ltd.,NDGLBE
Shristi Infrastructure Development Corporation Ltd.,PEERABASANBE
GIC Housing Finance Ltd.,GICHSGFINEQ1
GIC Housing Finance Ltd.,GICHSGFINEQ
LCC Infotech Ltd.,LCCINFOTECBE
PNB Housing Finance Ltd.,PNBHOUSINGEQ
PNB Housing Finance Ltd.,PNB-REBE
IIFL Home Finance Ltd.,IIHFLN1
IIFL Home Finance Ltd.,IIHFLN2
IIFL Home Finance Ltd.,IIHFLN3
IIFL Home Finance Ltd.,IIHFLN7
IIFL Home Finance Ltd.,IIHFLN8
IIFL Home Finance Ltd.,IIHFLN9
IIFL Home Finance Ltd.,IIHFLNA
IIFL Home Finance Ltd.,IIHFLNB
IIFL Home Finance Ltd.,IIHFLNC
IIFL Home Finance Ltd.,IIHFLND
IIFL Home Finance Ltd.,IIHFLNE
IIFL Home Finance Ltd.,IIHFLN4
IIFL Home Finance Ltd.,IIHFLN5
IIFL Home Finance Ltd.,IIHFLN6
Tata Capital Housing Finance Ltd.,TATACAPHSGN1
Tata Capital Housing Finance Ltd.,TATACAPHSGN2
Tata Capital Housing Finance Ltd.,TATACAPHSGN3
Tata Capital Housing Finance Ltd.,TATACAPHSGN4
Tata Capital Housing Finance Ltd.,TATACAPHSGN5
Tata Capital Housing Finance Ltd.,TATACAPHSGN6
Tata Capital Housing Finance Ltd.,TATACAPHSGN7
Tata Capital Housing Finance Ltd.,TATACAPHSGN8
Tata Capital Housing Finance Ltd.,TATACAPHSGN9
Tata Capital Housing Finance Ltd.,TATACAPHSGNA
Tata Capital Housing Finance Ltd.,TATACAPHSGNB
Aavas Financiers Ltd.,AAVASEQ
Aptus Value Housing Finance India Ltd.,APTUSEQ
Repco Home Finance Ltd.,REPCOHOMEEQ
Reliance Home Finance Ltd.,RHFLBE
Reliance Home Finance Ltd.,RHFLN1
Reliance Home Finance Ltd.,RHFLN2
Reliance Home Finance Ltd.,RHFLN3
Reliance Home Finance Ltd.,RHFLN4
Reliance Home Finance Ltd.,RHFLN5
Reliance Home Finance Ltd.,RHFLN6
Reliance Home Finance Ltd.,RHFLN7
Reliance Home Finance Ltd.,RHFLN8
Bajaj Housing Finance Ltd.,BAJAJHFLEQ
Piramal Capital & Housing Finance Ltd.,PCHFLN1
Piramal Capital & Housing Finance Ltd.,PCHFLN2
Piramal Capital & Housing Finance Ltd.,PCHFLN3
Piramal Capital & Housing Finance Ltd.,PCHFLN4
Piramal Capital & Housing Finance Ltd.,PCHFLN5
Piramal Capital & Housing Finance Ltd.,PCHFLN6
Piramal Capital & Housing Finance Ltd.,PCHFLN7
Piramal Capital & Housing Finance Ltd.,PCHFLN8
Piramal Capital & Housing Finance Ltd.,PCHFLN9
Piramal Capital & Housing Finance Ltd.,PCHFLNA
Suratwwala Business Group Ltd.,SBGLPEQ
TCS e-Serve Ltd.,E-SERVEINTEQ
JM Financial Ltd.,JMFINANCILEQ
Tata Investment Corporation Ltd.,INVESTCORPEQ1
Tata Investment Corporation Ltd.,TATAINVESTEQ
Tata Investment Corporation Ltd.,INVESTCORPN1
Tata Investment Corporation Ltd.,INVESTCORPD1
Tata Investment Corporation Ltd.,TATAINVESTW1
IL&FS Investment Managers Ltd.,IVCEQ1
IL&FS Investment Managers Ltd.,IVCBE
Industrial Investment Trust Ltd.,IITLBE
Gufic BioSciences Ltd.,GUFICBIOEQ
Crest Ventures Ltd.,CRESTEQ
Avonmore Capital & Management Services Ltd.,AVONMOREBE
ATN International Ltd.,ATNINTERBE
Vakrangee Ltd.,VAKRANGEEEQ
Pilani Investment and Industries Corporation Ltd.,PILANIINVSEQ
Prime Securities Ltd.,PRIMESECEQ1
Prime Securities Ltd.,PRIMESECUEQ
Monarch Networth Capital Ltd.,MONARCHEQ
Arihant Capital Markets Ltd.,ARIHANTCAPEQ
Muthoot Capital Services Ltd.,MUTHOOTCAPEQ
Urja Global Ltd.,URJAEQ
Urja Global Ltd.,URJAPP1E1
Urja Global Ltd.,URJA-REBE
Geojit Financial Services Ltd.,GEOJITFSLEQ
Geojit Financial Services Ltd.,GEOJIT-REBE
Almondz Global Securities Ltd.,ALMONDZBE
SMC Global Securities Ltd.,SMCGLOBALEQ
Apollo Pipes Ltd.,APOLLOPIPEEQ
GACM Technologies Ltd.,GATECHBE
GACM Technologies Ltd.,GATECHDVRBE
Sindhu Trade Links Ltd.,SINDHUTRADEQ
Blue Chip India Ltd.,BLUECHIPBE
NDL Ventures Ltd.,NDLVENTUREEQ
NDL Ventures Ltd.,NXTDIG-REBE
Generic Engineering Construction and Projects Ltd.,GENCONEQ
Mask Investments Ltd.,MASKINVESTBE
Sreeleathers Ltd.,SREELEQ
Dolat Algotech Ltd.,DOLATALGOEQ
BLB Ltd.,BLBLIMITEDEQ1
BLB Ltd.,BLBLIMITEDEQ
PNB Gilts Ltd.,PNBGILTSEQ1
PNB Gilts Ltd.,PNBGILTSEQ
Visagar Polytex Ltd.,VIVIDHAEQ
Westlife Foodworld Ltd.,WESTLIFEEQ
Jio Financial Services Ltd.,JIOFINEQ
Nagreeka Capital & Infrastructure Ltd.,NAGREEKCAPEQ
Welspun Investments & Commercials Ltd.,WELINVEQ
BF Investment Ltd.,BFINVESTEQ
Kalyani Investment Company Ltd.,KICLEQ
Dhunseri Investments Ltd.,DHUNINVEQ
Mas Financial Services Ltd.,MASFINEQ
Indo Thai Securities Ltd.,INDOTHAIBE
Onelife Capital Advisors Ltd.,ONELIFECAPBE
India Shelter Finance Corporation Ltd.,INDIASHLTREQ
SRG Housing Finance Ltd.,SRGHFLEQ
Jana Small Finance Bank Ltd.,JSFBEQ
Manba Finance Ltd.,MANBAEQ
Suryoday Small Finance Bank Ltd.,SURYODAYEQ
Five-Star Business Finance Ltd.,FIVESTAREQ
Ascom Leasing & Investments Ltd.,ASCOMST
Kross Ltd.,KROSSEQ
Akme Fintrade (India) Ltd.,AFILEQ
Northern Arc Capital Ltd.,NORTHARCEQ
Equitas Holdings Ltd.,EQUITASEQ
TeamLease Services Ltd.,TEAMLEASEEQ
Jindal Poly Investment & Finance Company Ltd.,JPOLYINVSTEQ
Muthoot Microfin Ltd.,MUTHOOTMFEQ
Home First Finance Company India Ltd.,HOMEFIRSTEQ
Quess Corp Ltd.,QUESSEQ
ABN Intercorp Ltd.,ABNINTIT
Authum Investment & Infrastructure Ltd.,AIILEQ
Ganges Securities Ltd.,GANGESSECUEQ
Palash Securities Ltd.,PALASHSECUEQ
Wealth First Portfolio Managers Ltd.,WEALTHBE
Equitas Small Finance Bank Ltd.,EQUITASBNKEQ
TruCap Finance Ltd.,TRUBE
Airan Ltd.,AIRANBE
IRB InvIT Fund,IRBINVITIV
Au Small Finance Bank Ltd.,AUBANKEQ
Ujjivan Small Finance Bank Ltd.,UJJIVANSFBEQ
Aditya Birla Capital Ltd.,ABCAPITALEQ
Share India Securities Ltd.,SHAREINDIAEQ
Share India Securities Ltd.,SHAREINDIAW1
Share India Securities Ltd.,SHARE-REBE
